S.No,PO#,PO Date,Product,Qty,Price,POAmount,Vendor,Status,InventoryIn,InventoryOut,Balance
4265,5265,21-10-2022,Item-2,282,12,3384,Vendor-9,Received,3384,1578.3,1805.7
4266,5266,16-02-2022,Item-4,369,18,6642,Vendor-1,Received,6642,4781.6,1860.4
4267,5267,27-03-2022,Item-4,238,18,4284,Vendor-10,Pending,0,0,0
4268,5268,01-06-2022,Item-2,159,14,2226,Vendor-10,Pending,0,0,0
4269,5269,15-10-2022,Item-2,398,20,7960,Vendor-3,Pending,0,0,0
4270,5270,17-02-2022,Item-4,150,20,3000,Vendor-7,Received,3000,1243.9,1756.1
4271,5271,27-01-2022,Item-3,329,20,6580,Vendor-1,Received,6580,1687.2,4892.8
4272,5272,04-06-2022,Item-1,437,11,4807,Vendor-8,Pending,0,0,0
4273,5273,01-07-2022,Item-1,246,18,4428,Vendor-7,Pending,0,0,0
4274,5274,31-01-2022,Item-4,496,20,9920,Vendor-1,Pending,0,0,0
4275,5275,13-01-2022,Item-3,130,18,2340,Vendor-9,Received,2340,1036.6,1303.4
4276,5276,21-10-2022,Item-3,136,17,2312,Vendor-9,Received,2312,2307.9,4.1
4277,5277,24-02-2022,Item-4,227,18,4086,Vendor-3,Pending,0,0,0
4278,5278,15-02-2022,Item-4,202,16,3232,Vendor-8,Pending,0,0,0
4279,5279,04-10-2022,Item-3,328,17,5576,Vendor-5,Received,5576,3395.7,2180.3
4280,5280,24-09-2022,Item-2,114,20,2280,Vendor-4,Pending,0,0,0
4281,5281,19-11-2022,Item-4,435,11,4785,Vendor-5,Pending,0,0,0
4282,5282,16-05-2022,Item-1,230,19,4370,Vendor-3,Received,4370,2050.2,2319.8
4283,5283,08-01-2022,Item-3,145,18,2610,Vendor-8,Received,2610,2003.1,606.9
4284,5284,02-11-2022,Item-3,467,16,7472,Vendor-9,Pending,0,0,0
4285,5285,28-04-2022,Item-3,399,17,6783,Vendor-10,Pending,0,0,0
4286,5286,31-08-2022,Item-3,105,14,1470,Vendor-5,Received,1470,1101.9,368.1
4287,5287,09-04-2022,Item-4,198,16,3168,Vendor-6,Pending,0,0,0
4288,5288,30-07-2022,Item-2,291,11,3201,Vendor-5,Received,3201,1135.5,2065.5
4289,5289,24-01-2022,Item-1,174,15,2610,Vendor-8,Pending,0,0,0
4290,5290,05-07-2022,Item-4,412,19,7828,Vendor-7,Received,7828,2111.8,5716.2
4291,5291,03-08-2022,Item-3,181,16,2896,Vendor-9,Received,2896,2563.8,332.2
4292,5292,05-11-2022,Item-4,342,16,5472,Vendor-7,Received,5472,1097.9,4374.1
4293,5293,17-06-2022,Item-1,458,20,9160,Vendor-6,Pending,0,0,0
4294,5294,23-01-2022,Item-4,341,12,4092,Vendor-7,Pending,0,0,0
4295,5295,25-11-2022,Item-1,396,13,5148,Vendor-8,Received,5148,3858.7,1289.3
4296,5296,13-09-2022,Item-4,150,19,2850,Vendor-4,Pending,0,0,0
4297,5297,17-01-2022,Item-2,190,19,3610,Vendor-2,Received,3610,1513.6,2096.4
4298,5298,22-12-2022,Item-1,367,16,5872,Vendor-5,Pending,0,0,0
4299,5299,20-03-2022,Item-3,382,10,3820,Vendor-2,Pending,0,0,0
4300,5300,16-10-2022,Item-4,368,17,6256,Vendor-7,Received,6256,5959.7,296.3
4301,5301,30-12-2022,Item-3,124,10,1240,Vendor-9,Received,1240,1052.3,187.7
4302,5302,13-02-2022,Item-4,267,20,5340,Vendor-9,Pending,0,0,0
4303,5303,28-04-2022,Item-3,416,16,6656,Vendor-3,Received,6656,5372.5,1283.5
4304,5304,25-02-2022,Item-3,294,14,4116,Vendor-9,Pending,0,0,0
4305,5305,29-08-2022,Item-1,412,13,5356,Vendor-2,Received,5356,2746.6,2609.4
4306,5306,19-10-2022,Item-4,497,14,6958,Vendor-3,Received,6958,6555.3,402.7
4307,5307,24-08-2022,Item-2,271,18,4878,Vendor-1,Pending,0,0,0
4308,5308,08-03-2022,Item-2,174,18,3132,Vendor-6,Pending,0,0,0
4309,5309,19-07-2022,Item-1,415,14,5810,Vendor-9,Received,5810,1808,4002
4310,5310,24-12-2022,Item-4,198,13,2574,Vendor-1,Pending,0,0,0
4311,5311,04-11-2022,Item-2,119,14,1666,Vendor-4,Received,1666,1378.8,287.2
4312,5312,08-07-2022,Item-4,157,19,2983,Vendor-1,Pending,0,0,0
4313,5313,06-07-2022,Item-1,451,16,7216,Vendor-6,Received,7216,3848.2,3367.8
4314,5314,16-09-2022,Item-2,497,10,4970,Vendor-3,Pending,0,0,0
4315,5315,23-10-2022,Item-3,406,14,5684,Vendor-1,Pending,0,0,0
4316,5316,10-12-2022,Item-4,174,15,2610,Vendor-10,Received,2610,2469.9,140.1
4317,5317,20-02-2022,Item-2,142,10,1420,Vendor-6,Pending,0,0,0
4318,5318,30-07-2022,Item-3,171,15,2565,Vendor-8,Pending,0,0,0
4319,5319,03-02-2022,Item-2,465,16,7440,Vendor-9,Received,7440,4946.7,2493.3
4320,5320,25-12-2022,Item-3,403,13,5239,Vendor-7,Received,5239,1346,3893
4321,5321,29-05-2022,Item-4,169,20,3380,Vendor-5,Received,3380,2707.1,672.9
4322,5322,10-03-2022,Item-4,139,12,1668,Vendor-2,Received,1668,1248.6,419.4
4323,5323,21-07-2022,Item-3,249,19,4731,Vendor-10,Pending,0,0,0
4324,5324,28-11-2022,Item-1,257,19,4883,Vendor-5,Pending,0,0,0
4325,5325,21-02-2022,Item-4,246,14,3444,Vendor-3,Received,3444,2294,1150
4326,5326,25-09-2022,Item-1,186,16,2976,Vendor-4,Pending,0,0,0
4327,5327,21-10-2022,Item-3,186,14,2604,Vendor-3,Received,2604,2292.9,311.1
4328,5328,15-11-2022,Item-3,312,16,4992,Vendor-3,Pending,0,0,0
4329,5329,06-11-2022,Item-4,283,12,3396,Vendor-6,Pending,0,0,0
4330,5330,01-03-2022,Item-1,202,10,2020,Vendor-4,Received,2020,1064,956
4331,5331,29-05-2022,Item-1,374,17,6358,Vendor-3,Pending,0,0,0
4332,5332,14-01-2022,Item-3,469,12,5628,Vendor-10,Received,5628,5619.4,8.6
4333,5333,06-02-2022,Item-2,415,10,4150,Vendor-9,Received,4150,3230.3,919.7
4334,5334,02-04-2022,Item-1,107,18,1926,Vendor-6,Received,1926,1795.9,130.1
4335,5335,28-08-2022,Item-2,285,19,5415,Vendor-7,Received,5415,1693.8,3721.2
4336,5336,09-07-2022,Item-2,378,16,6048,Vendor-3,Received,6048,5407.3,640.7
4337,5337,09-05-2022,Item-4,263,11,2893,Vendor-1,Received,2893,1273,1620
4338,5338,17-11-2022,Item-2,135,14,1890,Vendor-2,Pending,0,0,0
4339,5339,18-04-2022,Item-3,219,14,3066,Vendor-1,Received,3066,2274.1,791.9
4340,5340,01-11-2022,Item-3,105,15,1575,Vendor-10,Pending,0,0,0
4341,5341,11-03-2022,Item-2,203,20,4060,Vendor-3,Received,4060,1509.8,2550.2
4342,5342,20-09-2022,Item-1,224,11,2464,Vendor-9,Pending,0,0,0
4343,5343,16-03-2022,Item-4,389,10,3890,Vendor-9,Pending,0,0,0
4344,5344,15-11-2022,Item-3,460,13,5980,Vendor-8,Received,5980,5455.2,524.8
4345,5345,18-10-2022,Item-1,427,18,7686,Vendor-10,Received,7686,6477,1209
4346,5346,11-08-2022,Item-1,485,13,6305,Vendor-6,Pending,0,0,0
4347,5347,19-02-2022,Item-3,435,17,7395,Vendor-5,Received,7395,4332,3063
4348,5348,23-05-2022,Item-3,420,16,6720,Vendor-7,Pending,0,0,0
4349,5349,18-10-2022,Item-2,134,14,1876,Vendor-8,Pending,0,0,0
4350,5350,30-11-2022,Item-3,346,17,5882,Vendor-1,Received,5882,3168.9,2713.1
4351,5351,28-07-2022,Item-4,185,16,2960,Vendor-8,Received,2960,1120.6,1839.4
4352,5352,27-11-2022,Item-1,176,16,2816,Vendor-3,Pending,0,0,0
4353,5353,22-09-2022,Item-3,178,11,1958,Vendor-5,Pending,0,0,0
4354,5354,27-07-2022,Item-4,141,19,2679,Vendor-7,Pending,0,0,0
4355,5355,18-01-2022,Item-4,373,15,5595,Vendor-5,Pending,0,0,0
4356,5356,28-08-2022,Item-1,239,10,2390,Vendor-5,Received,2390,1167,1223
4357,5357,18-01-2022,Item-4,396,15,5940,Vendor-9,Pending,0,0,0
4358,5358,02-07-2022,Item-2,425,16,6800,Vendor-9,Received,6800,3058.6,3741.4
4359,5359,04-09-2022,Item-4,354,14,4956,Vendor-1,Received,4956,1657.8,3298.2
4360,5360,22-04-2022,Item-2,274,14,3836,Vendor-7,Received,3836,3222.3,613.7
4361,5361,11-11-2022,Item-3,183,15,2745,Vendor-4,Received,2745,1932.8,812.2
4362,5362,30-09-2022,Item-2,473,14,6622,Vendor-4,Pending,0,0,0
4363,5363,13-02-2022,Item-2,360,16,5760,Vendor-10,Received,5760,3628.7,2131.3
4364,5364,12-04-2022,Item-4,216,19,4104,Vendor-7,Received,4104,1746.2,2357.8
4365,5365,12-05-2022,Item-3,213,16,3408,Vendor-2,Received,3408,2338.2,1069.8
4366,5366,17-10-2022,Item-4,255,16,4080,Vendor-10,Received,4080,1035,3045
4367,5367,30-03-2022,Item-2,120,13,1560,Vendor-6,Received,1560,1306.2,253.8
4368,5368,04-04-2022,Item-1,225,12,2700,Vendor-2,Received,2700,2590.9,109.1
4369,5369,30-01-2022,Item-3,427,17,7259,Vendor-6,Received,7259,7194.5,64.5
4370,5370,03-06-2022,Item-3,176,18,3168,Vendor-2,Received,3168,2800.3,367.7
4371,5371,28-08-2022,Item-1,459,14,6426,Vendor-10,Pending,0,0,0
4372,5372,12-07-2022,Item-2,168,11,1848,Vendor-5,Pending,0,0,0
4373,5373,17-12-2022,Item-4,405,18,7290,Vendor-6,Pending,0,0,0
4374,5374,26-05-2022,Item-1,240,12,2880,Vendor-3,Pending,0,0,0
4375,5375,03-09-2022,Item-4,103,12,1236,Vendor-5,Received,1236,1038.8,197.2
4376,5376,10-06-2022,Item-3,382,12,4584,Vendor-10,Received,4584,3472,1112
4377,5377,28-06-2022,Item-2,158,10,1580,Vendor-10,Pending,0,0,0
4378,5378,01-12-2022,Item-4,349,16,5584,Vendor-6,Received,5584,2462.3,3121.7
4379,5379,03-01-2022,Item-3,118,18,2124,Vendor-7,Pending,0,0,0
4380,5380,19-04-2022,Item-1,237,14,3318,Vendor-6,Pending,0,0,0
4381,5381,17-12-2022,Item-2,344,15,5160,Vendor-6,Pending,0,0,0
4382,5382,06-11-2022,Item-3,496,18,8928,Vendor-6,Received,8928,4257.2,4670.8
4383,5383,19-03-2022,Item-4,289,15,4335,Vendor-6,Pending,0,0,0
4384,5384,16-11-2022,Item-1,217,13,2821,Vendor-2,Received,2821,1990.8,830.2
4385,5385,30-10-2022,Item-4,231,10,2310,Vendor-3,Pending,0,0,0
4386,5386,02-05-2022,Item-1,414,20,8280,Vendor-5,Pending,0,0,0
4387,5387,20-09-2022,Item-4,200,16,3200,Vendor-3,Received,3200,2301.8,898.2
4388,5388,23-06-2022,Item-3,493,18,8874,Vendor-6,Pending,0,0,0
4389,5389,27-03-2022,Item-3,407,11,4477,Vendor-3,Pending,0,0,0
4390,5390,24-03-2022,Item-3,342,12,4104,Vendor-3,Pending,0,0,0
4391,5391,31-10-2022,Item-1,260,18,4680,Vendor-9,Pending,0,0,0
4392,5392,06-05-2022,Item-2,282,11,3102,Vendor-10,Pending,0,0,0
4393,5393,06-10-2022,Item-2,475,17,8075,Vendor-7,Received,8075,1251,6824
4394,5394,01-08-2022,Item-2,340,19,6460,Vendor-9,Pending,0,0,0
4395,5395,20-01-2022,Item-2,207,18,3726,Vendor-4,Received,3726,1241.8,2484.2
4396,5396,08-12-2022,Item-3,451,18,8118,Vendor-10,Received,8118,5948.9,2169.1
4397,5397,01-05-2022,Item-3,319,19,6061,Vendor-3,Pending,0,0,0
4398,5398,17-11-2022,Item-2,236,15,3540,Vendor-4,Received,3540,1381.9,2158.1
4399,5399,13-05-2022,Item-2,461,14,6454,Vendor-3,Pending,0,0,0
4400,5400,28-03-2022,Item-2,472,15,7080,Vendor-1,Pending,0,0,0
4401,5401,31-10-2022,Item-3,486,15,7290,Vendor-2,Received,7290,4951.8,2338.2
4402,5402,14-06-2022,Item-1,308,18,5544,Vendor-2,Received,5544,3892.3,1651.7
4403,5403,11-06-2022,Item-1,377,19,7163,Vendor-2,Pending,0,0,0
4404,5404,31-05-2022,Item-1,123,11,1353,Vendor-4,Pending,0,0,0
4405,5405,17-03-2022,Item-1,456,12,5472,Vendor-4,Received,5472,1267.1,4204.9
4406,5406,09-07-2022,Item-4,408,15,6120,Vendor-9,Pending,0,0,0
4407,5407,06-05-2022,Item-2,436,10,4360,Vendor-6,Received,4360,2913.6,1446.4
4408,5408,13-12-2022,Item-1,276,14,3864,Vendor-1,Pending,0,0,0
4409,5409,28-06-2022,Item-2,456,11,5016,Vendor-4,Received,5016,1993.4,3022.6
4410,5410,08-10-2022,Item-3,254,10,2540,Vendor-5,Received,2540,2440.8,99.2
4411,5411,13-08-2022,Item-2,132,15,1980,Vendor-4,Pending,0,0,0
4412,5412,19-01-2022,Item-4,146,16,2336,Vendor-7,Pending,0,0,0
4413,5413,31-12-2022,Item-3,306,16,4896,Vendor-3,Pending,0,0,0
4414,5414,18-09-2022,Item-4,418,10,4180,Vendor-5,Received,4180,2969.1,1210.9
4415,5415,01-10-2022,Item-1,243,10,2430,Vendor-4,Received,2430,2314.8,115.2
4416,5416,24-08-2022,Item-4,429,14,6006,Vendor-9,Pending,0,0,0
4417,5417,01-11-2022,Item-1,407,14,5698,Vendor-6,Received,5698,2719.4,2978.6
4418,5418,07-10-2022,Item-1,197,20,3940,Vendor-6,Pending,0,0,0
4419,5419,23-05-2022,Item-4,176,18,3168,Vendor-5,Received,3168,2332.6,835.4
4420,5420,06-07-2022,Item-4,236,12,2832,Vendor-3,Received,2832,2317.9,514.1
4421,5421,31-05-2022,Item-3,489,14,6846,Vendor-3,Received,6846,2806.9,4039.1
4422,5422,17-12-2022,Item-4,112,10,1120,Vendor-8,Pending,0,0,0
4423,5423,11-09-2022,Item-3,140,17,2380,Vendor-5,Received,2380,2269.6,110.4
4424,5424,23-02-2022,Item-1,237,17,4029,Vendor-1,Pending,0,0,0
4425,5425,02-07-2022,Item-3,119,19,2261,Vendor-4,Received,2261,1933.9,327.1
4426,5426,25-06-2022,Item-1,160,18,2880,Vendor-9,Pending,0,0,0
4427,5427,21-12-2022,Item-4,454,12,5448,Vendor-1,Pending,0,0,0
4428,5428,12-06-2022,Item-3,255,18,4590,Vendor-8,Received,4590,1489.2,3100.8
4429,5429,09-02-2022,Item-2,479,15,7185,Vendor-4,Received,7185,6522.5,662.5
4430,5430,02-12-2022,Item-2,380,14,5320,Vendor-5,Pending,0,0,0
4431,5431,29-03-2022,Item-3,154,10,1540,Vendor-4,Pending,0,0,0
4432,5432,25-11-2022,Item-3,179,13,2327,Vendor-7,Received,2327,1855.8,471.2
4433,5433,05-07-2022,Item-3,457,16,7312,Vendor-5,Received,7312,2216.3,5095.7
4434,5434,10-10-2022,Item-1,460,20,9200,Vendor-6,Pending,0,0,0
4435,5435,21-10-2022,Item-4,280,16,4480,Vendor-9,Received,4480,2896.9,1583.1
4436,5436,08-05-2022,Item-1,412,18,7416,Vendor-2,Received,7416,5586.3,1829.7
4437,5437,11-08-2022,Item-3,339,19,6441,Vendor-5,Pending,0,0,0
4438,5438,02-06-2022,Item-1,213,19,4047,Vendor-4,Received,4047,3853.3,193.7
4439,5439,07-10-2022,Item-3,236,18,4248,Vendor-8,Received,4248,1433.3,2814.7
4440,5440,17-09-2022,Item-4,360,14,5040,Vendor-1,Pending,0,0,0
4441,5441,24-10-2022,Item-2,243,19,4617,Vendor-1,Received,4617,3705.5,911.5
4442,5442,24-01-2022,Item-1,293,17,4981,Vendor-2,Received,4981,1025.2,3955.8
4443,5443,10-06-2022,Item-1,201,17,3417,Vendor-1,Pending,0,0,0
4444,5444,30-05-2022,Item-4,283,18,5094,Vendor-6,Received,5094,3547.8,1546.2
4445,5445,24-12-2022,Item-3,134,15,2010,Vendor-3,Received,2010,1552.8,457.2
4446,5446,09-03-2022,Item-3,225,15,3375,Vendor-4,Received,3375,2786.4,588.6
4447,5447,27-08-2022,Item-2,247,15,3705,Vendor-6,Received,3705,2622.3,1082.7
4448,5448,22-11-2022,Item-2,104,11,1144,Vendor-5,Received,1144,1048,96
4449,5449,05-09-2022,Item-1,320,18,5760,Vendor-8,Received,5760,2625.5,3134.5
4450,5450,28-04-2022,Item-1,463,17,7871,Vendor-2,Received,7871,7204.8,666.2
4451,5451,06-02-2022,Item-3,440,17,7480,Vendor-9,Received,7480,7228.4,251.6
4452,5452,18-09-2022,Item-1,337,11,3707,Vendor-6,Received,3707,2548.2,1158.8
4453,5453,27-08-2022,Item-4,177,18,3186,Vendor-9,Pending,0,0,0
4454,5454,23-04-2022,Item-3,213,18,3834,Vendor-4,Pending,0,0,0
4455,5455,20-04-2022,Item-3,384,17,6528,Vendor-4,Received,6528,3336.2,3191.8
4456,5456,29-04-2022,Item-3,203,20,4060,Vendor-4,Pending,0,0,0
4457,5457,07-04-2022,Item-1,485,17,8245,Vendor-9,Pending,0,0,0
4458,5458,21-08-2022,Item-1,401,17,6817,Vendor-8,Pending,0,0,0
4459,5459,06-06-2022,Item-2,301,11,3311,Vendor-8,Pending,0,0,0
4460,5460,07-01-2022,Item-4,194,20,3880,Vendor-2,Received,3880,1776.9,2103.1
4461,5461,02-11-2022,Item-2,426,14,5964,Vendor-6,Received,5964,1804.9,4159.1
4462,5462,12-09-2022,Item-3,303,11,3333,Vendor-9,Received,3333,1823.1,1509.9
4463,5463,11-03-2022,Item-1,256,12,3072,Vendor-3,Pending,0,0,0
4464,5464,14-09-2022,Item-2,455,17,7735,Vendor-9,Received,7735,7158.3,576.7
4465,5465,27-10-2022,Item-1,422,20,8440,Vendor-5,Received,8440,5270.3,3169.7
4466,5466,22-12-2022,Item-2,175,10,1750,Vendor-2,Received,1750,1371.6,378.4
4467,5467,30-11-2022,Item-1,319,12,3828,Vendor-10,Received,3828,3366.3,461.7
4468,5468,29-09-2022,Item-1,463,18,8334,Vendor-4,Received,8334,5765.8,2568.2
4469,5469,29-05-2022,Item-3,219,16,3504,Vendor-3,Received,3504,2959.3,544.7
4470,5470,03-03-2022,Item-2,142,18,2556,Vendor-1,Received,2556,1858.6,697.4
4471,5471,21-05-2022,Item-2,175,13,2275,Vendor-6,Received,2275,1322.9,952.1
4472,5472,25-05-2022,Item-4,301,19,5719,Vendor-1,Received,5719,4716.1,1002.9
4473,5473,31-01-2022,Item-3,392,20,7840,Vendor-2,Pending,0,0,0
4474,5474,14-10-2022,Item-3,211,17,3587,Vendor-5,Received,3587,2886.1,700.9
4475,5475,11-01-2022,Item-3,323,15,4845,Vendor-8,Received,4845,4708.3,136.7
4476,5476,01-11-2022,Item-4,423,12,5076,Vendor-9,Pending,0,0,0
4477,5477,19-10-2022,Item-4,276,16,4416,Vendor-1,Received,4416,3006.1,1409.9
4478,5478,09-04-2022,Item-1,454,15,6810,Vendor-4,Received,6810,3530.4,3279.6
4479,5479,06-02-2022,Item-4,476,12,5712,Vendor-5,Pending,0,0,0
4480,5480,29-05-2022,Item-2,453,11,4983,Vendor-4,Pending,0,0,0
4481,5481,26-02-2022,Item-4,150,20,3000,Vendor-7,Pending,0,0,0
4482,5482,20-08-2022,Item-4,450,10,4500,Vendor-2,Pending,0,0,0
4483,5483,13-09-2022,Item-3,249,11,2739,Vendor-10,Pending,0,0,0
4484,5484,06-09-2022,Item-1,467,16,7472,Vendor-9,Received,7472,2243.2,5228.8
4485,5485,01-01-2022,Item-3,109,13,1417,Vendor-10,Received,1417,1276.9,140.1
4486,5486,16-01-2022,Item-1,410,18,7380,Vendor-6,Pending,0,0,0
4487,5487,09-01-2022,Item-3,401,10,4010,Vendor-5,Pending,0,0,0
4488,5488,29-03-2022,Item-4,186,13,2418,Vendor-3,Pending,0,0,0
4489,5489,21-05-2022,Item-1,437,16,6992,Vendor-9,Pending,0,0,0
4490,5490,03-10-2022,Item-1,141,11,1551,Vendor-3,Received,1551,1393.8,157.2
4491,5491,18-09-2022,Item-3,147,14,2058,Vendor-3,Received,2058,1745,313
4492,5492,29-01-2022,Item-4,206,13,2678,Vendor-3,Received,2678,2456.1,221.9
4493,5493,08-01-2022,Item-2,214,20,4280,Vendor-3,Received,4280,3158.3,1121.7
4494,5494,12-08-2022,Item-4,438,11,4818,Vendor-1,Pending,0,0,0
4495,5495,17-01-2022,Item-1,385,20,7700,Vendor-4,Pending,0,0,0
4496,5496,08-09-2022,Item-1,108,12,1296,Vendor-7,Pending,0,0,0
4497,5497,04-10-2022,Item-2,220,14,3080,Vendor-5,Pending,0,0,0
4498,5498,18-05-2022,Item-3,500,19,9500,Vendor-2,Pending,0,0,0
4499,5499,07-07-2022,Item-4,392,16,6272,Vendor-1,Received,6272,1034.4,5237.6
4500,5500,13-07-2022,Item-2,140,20,2800,Vendor-5,Received,2800,1764.4,1035.6
4501,5501,19-10-2022,Item-2,140,17,2380,Vendor-2,Received,2380,1496.7,883.3
4502,5502,23-12-2022,Item-4,290,19,5510,Vendor-3,Received,5510,3009.9,2500.1
4503,5503,11-05-2022,Item-2,343,17,5831,Vendor-8,Received,5831,1075,4756
4504,5504,16-06-2022,Item-3,228,14,3192,Vendor-5,Pending,0,0,0
4505,5505,23-07-2022,Item-2,434,16,6944,Vendor-5,Received,6944,5387,1557
4506,5506,30-03-2022,Item-3,465,19,8835,Vendor-6,Pending,0,0,0
4507,5507,12-05-2022,Item-3,125,19,2375,Vendor-3,Pending,0,0,0
4508,5508,26-06-2022,Item-1,297,12,3564,Vendor-1,Received,3564,2746.9,817.1
4509,5509,15-09-2022,Item-1,485,12,5820,Vendor-3,Pending,0,0,0
4510,5510,22-03-2022,Item-1,255,10,2550,Vendor-7,Received,2550,1040.7,1509.3
4511,5511,06-01-2022,Item-4,299,10,2990,Vendor-9,Received,2990,2262,728
4512,5512,27-10-2022,Item-4,146,13,1898,Vendor-2,Received,1898,1886.2,11.8
4513,5513,30-07-2022,Item-1,478,14,6692,Vendor-6,Pending,0,0,0
4514,5514,06-03-2022,Item-1,227,14,3178,Vendor-7,Pending,0,0,0
4515,5515,06-05-2022,Item-1,210,13,2730,Vendor-2,Received,2730,1464.8,1265.2
4516,5516,11-12-2022,Item-3,341,16,5456,Vendor-6,Received,5456,1488.4,3967.6
4517,5517,13-01-2022,Item-1,143,13,1859,Vendor-1,Received,1859,1752.7,106.3
4518,5518,09-04-2022,Item-2,242,17,4114,Vendor-3,Pending,0,0,0
4519,5519,31-08-2022,Item-2,221,17,3757,Vendor-4,Pending,0,0,0
4520,5520,14-05-2022,Item-2,184,11,2024,Vendor-8,Received,2024,1413,611
4521,5521,29-07-2022,Item-4,286,12,3432,Vendor-6,Pending,0,0,0
4522,5522,01-11-2022,Item-4,313,14,4382,Vendor-5,Pending,0,0,0
4523,5523,23-11-2022,Item-3,110,14,1540,Vendor-7,Received,1540,1408.7,131.3
4524,5524,16-07-2022,Item-2,271,20,5420,Vendor-5,Pending,0,0,0
4525,5525,12-07-2022,Item-2,493,16,7888,Vendor-9,Pending,0,0,0
4526,5526,15-12-2022,Item-3,130,10,1300,Vendor-9,Received,1300,1171.5,128.5
4527,5527,20-01-2022,Item-3,415,15,6225,Vendor-5,Received,6225,1035.9,5189.1
4528,5528,23-08-2022,Item-2,276,17,4692,Vendor-8,Pending,0,0,0
4529,5529,07-03-2022,Item-2,143,20,2860,Vendor-4,Received,2860,2129.3,730.7
4530,5530,08-05-2022,Item-3,267,17,4539,Vendor-6,Received,4539,3009,1530
4531,5531,04-04-2022,Item-4,249,11,2739,Vendor-5,Pending,0,0,0
4532,5532,03-01-2022,Item-1,384,11,4224,Vendor-5,Received,4224,4060.6,163.4
4533,5533,30-03-2022,Item-3,141,10,1410,Vendor-8,Pending,0,0,0
4534,5534,22-06-2022,Item-2,131,13,1703,Vendor-10,Pending,0,0,0
4535,5535,17-12-2022,Item-1,287,13,3731,Vendor-7,Pending,0,0,0
4536,5536,10-06-2022,Item-1,406,11,4466,Vendor-1,Pending,0,0,0
4537,5537,06-08-2022,Item-4,484,16,7744,Vendor-4,Received,7744,5750.9,1993.1
4538,5538,17-11-2022,Item-3,224,17,3808,Vendor-1,Pending,0,0,0
4539,5539,21-03-2022,Item-1,357,17,6069,Vendor-9,Pending,0,0,0
4540,5540,27-10-2022,Item-4,403,11,4433,Vendor-4,Received,4433,2068.3,2364.7
4541,5541,01-10-2022,Item-4,140,12,1680,Vendor-7,Received,1680,1150.6,529.4
4542,5542,01-12-2022,Item-3,493,19,9367,Vendor-2,Received,9367,4655.4,4711.6
4543,5543,04-12-2022,Item-3,385,13,5005,Vendor-5,Received,5005,2094.8,2910.2
4544,5544,12-11-2022,Item-4,435,18,7830,Vendor-7,Pending,0,0,0
4545,5545,09-10-2022,Item-3,243,18,4374,Vendor-2,Received,4374,3170.1,1203.9
4546,5546,01-12-2022,Item-3,440,13,5720,Vendor-9,Pending,0,0,0
4547,5547,10-02-2022,Item-3,169,19,3211,Vendor-7,Pending,0,0,0
4548,5548,10-11-2022,Item-3,129,18,2322,Vendor-4,Received,2322,2140.4,181.6
4549,5549,22-05-2022,Item-2,481,11,5291,Vendor-10,Pending,0,0,0
4550,5550,11-03-2022,Item-3,188,11,2068,Vendor-1,Pending,0,0,0
4551,5551,13-08-2022,Item-2,169,13,2197,Vendor-3,Pending,0,0,0
4552,5552,31-10-2022,Item-3,100,11,1100,Vendor-7,Received,1100,1008.2,91.8
4553,5553,24-07-2022,Item-1,333,17,5661,Vendor-3,Pending,0,0,0
4554,5554,17-10-2022,Item-4,484,13,6292,Vendor-3,Received,6292,2621.7,3670.3
4555,5555,15-05-2022,Item-3,288,16,4608,Vendor-8,Received,4608,2523.6,2084.4
4556,5556,11-10-2022,Item-3,314,13,4082,Vendor-1,Received,4082,3095.2,986.8
4557,5557,29-06-2022,Item-2,374,13,4862,Vendor-6,Pending,0,0,0
4558,5558,28-05-2022,Item-3,188,15,2820,Vendor-2,Pending,0,0,0
4559,5559,02-05-2022,Item-4,422,19,8018,Vendor-9,Received,8018,3174.7,4843.3
4560,5560,18-12-2022,Item-4,266,20,5320,Vendor-3,Pending,0,0,0
4561,5561,31-01-2022,Item-2,433,12,5196,Vendor-1,Pending,0,0,0
4562,5562,30-07-2022,Item-4,452,16,7232,Vendor-2,Received,7232,1626.2,5605.8
4563,5563,26-07-2022,Item-1,443,15,6645,Vendor-2,Pending,0,0,0
4564,5564,25-04-2022,Item-3,135,19,2565,Vendor-7,Pending,0,0,0
4565,5565,13-08-2022,Item-4,452,20,9040,Vendor-2,Received,9040,4617.3,4422.7
4566,5566,10-06-2022,Item-2,421,13,5473,Vendor-6,Received,5473,1609.5,3863.5
4567,5567,05-06-2022,Item-1,236,13,3068,Vendor-6,Received,3068,3051,17
4568,5568,16-09-2022,Item-1,387,14,5418,Vendor-8,Received,5418,3764.7,1653.3
4569,5569,13-04-2022,Item-2,258,11,2838,Vendor-7,Pending,0,0,0
4570,5570,28-11-2022,Item-3,165,19,3135,Vendor-10,Pending,0,0,0
4571,5571,24-06-2022,Item-4,151,15,2265,Vendor-3,Received,2265,1296,969
4572,5572,08-09-2022,Item-3,431,12,5172,Vendor-2,Pending,0,0,0
4573,5573,15-12-2022,Item-2,404,20,8080,Vendor-3,Received,8080,1757.2,6322.8
4574,5574,12-01-2022,Item-3,234,16,3744,Vendor-4,Pending,0,0,0
4575,5575,20-11-2022,Item-3,269,12,3228,Vendor-8,Pending,0,0,0
4576,5576,31-08-2022,Item-1,137,17,2329,Vendor-5,Received,2329,1987.3,341.7
